1.2579,3235747.747,4001031.783
1.535,4190323.878,5108780.973
1.6937,4997512.989,6030011.627
2.2896,3182292.509,4423157.68
2.422,2964860.508,5035340.213
2.836,3647333.218,4871097.143
3.3965,4064159.17,2416774.187
3.4874,1759526.532,5571373.92
3.5432,10171112.12,10460839.2
3.7444,23057551.32,22566561.51
4.1369,2545767.679,3601263.83
5.1007,4805497.145,6528595.203
5.5463,7842237.219,9014604.823
5.8224,4702292.23,5248169.623
6.2354,3469691.317,4661190.157
6.4484,9371655.512,10000991.34
6.7958,9138177.154,9244851.007
6.9426,3094512.857,3341423.44
8.0082,6433851.294,7543634.857
8.4238,4281417.966,3836978.84
8.5067,7181321.673,6934598.693
8.8174,53627558.69,53049259.48
9.247,31767839.55,11410964.98
9.3325,86567630.79,82555109.92
10.0122,6691454.091,7711845.853
10.2057,1281662.49,3256535.417
10.252,2191094.355,2351516.077
10.3518,5888583.732,6374008.33
10.6621,2339006.335,3811053.173
10.9448,4551420.738,6827657.433
11.4724,5736134.362,6138507.313
12.5171,4603316.906,7297305.513
13.2025,5715124.589,7396728.937
13.2764,2794937.743,2975139.05
13.7938,13093816.94,13843751.1
14.1546,6221604.841,6929280.08
14.3244,6062893.123,7020426.38
14.6126,2599850.999,4450999.03
14.6728,3959958.166,4445641.713
15.4201,3782204.9,5028398.793
16.02,1279226.507,2882236.743
16.5762,1974744.07,2352762.127
17.4009,3442558.274,4591825.757
17.5556,4456955.015,5242228.237
18.1929,2959155.397,4112453.357
18.352,3730998.585,4868592.113
18.6177,5571720.911,6467522.243
19.2847,5163751.693,6182366.403
19.9185,4902328.686,5895924.263
20.6378,1526028.284,2494877.81
20.9074,26885893.2,27141596.2
21.1181,3199241.128,4392351.253
22.0008,1053457.16,2575814.753
22.2686,5045077.126,6238252.413
22.8154,9587430.33,11109590.5
23.1815,1788135.251,3526468.447
23.7171,2598429.544,3196322.283
24.1662,11212836.59,12259164.15
24.5813,20112247.77,20485184.26
25.2403,4301422.126,6012292.927
25.3483,6703699.759,8412895.333
25.579,1802875.174,4448034.017
25.6347,3363683.181,5246945.273
25.9207,4246145.756,5887600.637
26.3019,11583816.18,11947790.99
26.5373,6187720.233,7212942.833
27.8751,7897924.088,8413625.33
28.2908,5584040.621,6731461.51
28.6317,2801024.052,4833525.04
28.7388,6017093.035,7234333.877
28.8908,1985045.721,1762538.703
29.043,6927743.495,8317234.24
29.5354,7125883.107,7482777.257
29.6906,2951280.872,3635080.297
30.3715,2530258.831,2574230.143
30.4551,6947941.26,7573985.927
31.0606,5844867.936,6720134.717
31.1448,4256774.113,4120442.553
31.6728,3937108.882,4492942.763
32.2769,39572214.22,36152217.72
32.4234,20045180.69,17898998.59
33.0233,1997027.515,1554687.947
33.1719,13521992.43,15859593.42
33.2397,4576330.91,4188155.023
33.4102,5677463.727,6453703.403
33.5277,1982182.833,4063846.67
33.8076,9173837.258,10529647.5
34.0032,4594972.731,5862473.113
34.8155,1747032.866,2751475.113
35.7325,1632354.591,2406698.713
35.8842,3691909.812,4438927.79
35.9817,2615174.338,3851297.383
36.0424,2662842.427,3721412.057
36.2389,5288076.995,5936522.68
37.1268,3782104.481,4702741.857
37.2993,9943543.45,10442035.02
38.2824,5294124.307,3899461.493
38.3747,11011093.33,10131510.41
38.4638,4909106.762,2759906.62
39.236,4316218.31,3545657.13
39.3202,7110544.152,6980283.493
39.6799,38395018.89,39465922.64
39.8181,3566721.653,5395845.73
40.2271,6560978.825,8035208.54
40.3974,4153946.887,5881342.487
40.5965,6393298.758,8382168.31
40.8539,5021845.939,5825598.323
41.126,5025076.373,6553285.507
41.8266,14831101.35,15907374.62
42.3294,3604311.001,4869498.22
42.9247,3194384.338,4417305.797
43.3688,5682639.398,6785530.46
43.6747,3487830.46,4719878.7
43.9712,3855227.249,4866622.993
45.0457,1786316.818,3537690.4
45.5763,8316104.662,10946493.97
45.6572,5989192.808,4684765.55
45.9138,2862082.52,3385725.98
46.5468,25295045.89,25106206.16
47.0542,4788516.249,5736893.547
47.4161,1860325.548,4849024.733
47.9891,4371742.584,4334079.06
48.0778,4289800.839,5100747.79
48.6987,3216073.891,4752043.343
48.9157,4365859.431,1970108.743
49.0061,14840382.37,15327821.04
49.155,4481391.399,4464601.227
50.1237,10548883.57,11237639.85
50.3132,3020291.237,4407665.773
50.5542,3293654.312,4892814.62
50.9575,7372129.584,8327622.397
51.3133,11120588.22,12452414.01
51.4956,2828941.243,4398224.577
52.1484,669525.0621,4558493.077
52.2623,9019886.862,9111059.797
52.3453,5010196.611,3135684.377
52.9492,1501214.872,2844664.27
53.1545,11793082.45,12816237.05
54.3868,5733620.227,6353867.557
54.8863,4043588.154,5116916.517
55.3538,67471439.33,66383037.78
55.5061,14314654.54,8331651.07
55.9652,7818322.13,8204158.583
56.2827,4476261.074,4108400.083
56.3627,10087743.72,9759772.25
56.5204,3697479.3,5209999.733
56.6386,3463393.7,5357172.973
58.3094,2111007.313,3167142.647
58.5097,3691432.103,5483472.127
60.0124,2128948.828,2844561.203
60.3511,3658233.302,4335885.557
60.7416,2661365.904,4000098.55
60.8997,3955469.814,3327659.95
61.047,10530057.92,11732977.19
61.1149,4036574.903,4937948.74
61.3672,10987328.84,12432004.83
61.6267,2551288.256,1946655.923
61.718,9830988.207,11189782.94
61.8675,3918760.79,3503119.173
62.1563,3155061.667,3891938.267
62.6028,5490073.464,3191308.567
62.6963,14913468.32,15140169.94
62.8872,2485175.792,4338793.007
63.1211,24940734.36,25494685.41
63.5396,3695996.595,5035179.617
63.8387,3203745.958,5023689.367
63.9721,8684625.437,10301938.64
65.6443,12539952.85,12861811.59
65.9164,3362260.841,4212329.997
65.9169,3354029.352,4217415.42
66.1056,3192088.932,5315591.81
66.5599,6698234.325,7755762.073
66.7309,1144114.167,2453375.813
67.432,13900798.26,12941356.49
67.5069,23813750.63,21847757.33
67.7324,4415443.436,5918362.53
68.7332,1518880.028,1985414.743
68.8846,5871208.389,7430471.9
69.0844,4952017.079,6638599.583
69.8997,3260311.351,4924555.893
70.2211,4030016.676,5740168.967
71.1976,5525822.756,7901504.12
71.3147,4774273.358,6638221.267
72.3218,18330049.66,18863389.45
72.638,4784488.857,6199292.647
74.7952,3695446.568,4575012.38
76.2925,2615325.988,4225133.81
76.5792,1607669.274,3115802.037
77.24,6752288.188,8342913.71
78.1669,2752318.792,3992510.553
78.3027,2354586.823,3883352.473
78.9184,1876246.862,2075317.373
79.0658,12240816.84,12536200.82
79.403,1140016.498,2754059.92
80.1136,57837625.74,58114388.88
81.0481,2132750.57,3211392.157
81.4834,4342402.58,6657470.02
81.9726,90876164.96,91552216.7
82.2048,27788852.13,29211731.21
83.219,4216424.691,5031497.87
83.6916,1950369.948,2821441.81
84.5761,3104051.17,5109155.693
84.7658,3429373.582,5232474.187
85.2272,9670343.976,10724978.51
86.5522,5449377.166,6078935.49
86.739,2719671.929,4158355.943
86.9716,2953760.817,4933594.4
87.3154,3335420.012,3909254.097
87.9252,5957723.964,6890943.5
88.4249,2806513.666,4259915.443
88.7289,106932984.5,107982903.3
88.867,52713463.99,52713742.74
89.2358,7308846.617,8002631.2
89.5034,13968430.61,15303624.89
90.5308,8298282.126,9796202.253
90.9254,3241715.745,5479420.953
91.0464,4320613.812,3993823.687
91.1411,7046443.571,8431992.433
91.3338,13404733.07,14869682.73
91.7088,9962201.376,11531528.98
91.8505,2738846.218,3918235.48
92.5571,4080928.549,5217788.117
92.9113,26348401,26653448.61
94.0891,6941123.222,7463422.007
94.2221,1577807.828,3380183.737
94.3712,4576146.898,4817971.993
94.6934,3410491.264,4499015.307
95.0149,9685411.905,10840589.05
95.2857,5393920.655,6591067.27
95.702,6132686.263,7673979.03
95.9835,2772183.094,1814066.403
96.0742,10234315.49,11709354.1
96.7593,8470002.38,9922994.843
97.2475,6948512.204,7878896.56
97.3228,6918547.659,6379112.983
98.165,5510846.131,6525528.15
98.7922,5573208.697,7449123.62
99.5111,27287619.39,27994853.43
99.8146,13804747.62,13119763.78
100.2141,1545809.826,5749195.953
100.2569,2854757.362,3538852.423
100.3281,4642145.096,5959877.01
100.814,3870114.46,5060331.073
101.4947,2345870.623,3918991.677
101.8428,9060753.458,10665881.28
102.7822,5763405.247,7731215.647
102.9672,6335042.545,6841170.617
103.0739,3237903.538,4502896.003
103.9988,24804178.78,23970487.01
104.1653,15489726.75,15884000.92
104.3604,6642562.218,6402991.623
104.593,4005774.164,4954957.853
104.8776,17052672.83,17688207.09
105.1545,3669826.269,5452491.257
105.3725,3483870.704,5328964.227
106.1319,5058350.048,6252350.067
106.3431,1871571.022,1876640.033
106.4894,8839792.722,10038952.52
107.471,7718416.274,8362765.927
107.8783,7431434.434,6585967.72
107.9721,17061701.6,8879164.143
108.0582,27406688.74,25440105.32
108.5211,5509588.398,6555411.22
109.4211,2746078.416,3916179.94
110.3527,6276172.482,7769269.707
110.62,6078271.78,7076378.08
111.2326,3077017.393,4299955.593
111.6858,12743435.37,12793966.89
113.2668,5183050.726,6297711.66
113.3338,2576926.803,3259143.89
113.6213,9512572.114,10300776.79
113.8696,2208479.136,3133745.52
114.1762,3709211.744,6514276.603
114.4017,4721178.966,6513357.217
115.081,4713402.06,6049220.85
116.6744,1172433.546,2593632.43
117.1822,4473986.565,5078461.773
117.2622,3353034.992,3308085.433
117.4733,1893823.814,3743376.33
118.2613,5342652.277,6169201.573
118.5182,11064648.6,10535054.08
118.6721,6983324.157,7276820.31
118.873,1662498.02,3984308.057
118.9934,2833983.655,4378166.503
119.298,6454322.857,7640467.697
119.5011,2726410.271,4841528.567
119.6912,4534443.76,5283841.75
120.7791,7140586.904,6057439.647
120.9282,15524043.87,17033459.03
120.9975,21860404.64,20751940.16
123.4648,33418655.26,32877677.68
123.6031,3036070.774,4058960.77
123.9247,12848521.09,13105753.77
124.7444,5583836.582,5593380.837
124.8953,5521602.104,6041396.687
125.1193,4878082.119,6131158.303
125.6413,6717485.001,8298926.91
125.9061,7712421.94,8376879.84
126.0484,3980154.547,4562755.82
126.9183,3407367.623,4482473.983
127.5003,2344149.845,3801077.063
127.9622,4741336.196,7195918.27
128.7867,5697421.178,8258410.797
128.9073,3105095.013,4836047.463
129.8565,3381580.487,4674777.18
130.1675,1192365.026,3472658.783
130.2135,1891446.82,3508361.183
130.8197,7985967.034,8629832.74
131.2004,4909518.793,5909863.833
132.382,11067658.85,11581750.11
132.4621,4915574.759,3416091.5
132.7256,6803689.322,1727726.633
132.8164,25237595.84,25584034.63
133.2245,2870161.947,4188625.597
133.5157,5026012.291,6501103.573
134.0997,6465115.807,7437976.977
134.3677,5774453.999,6641947.853
135.2508,16742966.86,10812127.41
135.4011,24382052.91,24917610.73
136.6187,6108397.513,7167314.393
137.109,3135750.033,5181226.853
137.5033,5287809.659,6002982.653
137.9888,42490825.36,53495419.75
138.2538,961528.5403,2260343.17
138.5137,3602421.563,5288293.34
139.4164,4545922.651,4715890.807
139.5166,5210768.313,4686325.783
139.6072,5446322.73,5839875.047
139.7464,5700510.965,7260993.38
140.4827,1242851.156,2507529.727
141.7072,1152027.78,3012801.337
142.2834,2954410.69,4691659.15
142.4722,8653781.895,9752388.717
142.8312,2400629.435,3642654.02
143.4453,6852205.602,8284945.217
143.8711,8439834.521,9427058.68
143.9453,5974692.799,4034424.187
144.0155,2759084.535,2293590.383
144.3489,3310359.643,4405432.513
144.543,5292584.067,5629070.137
144.6346,6254767.348,6239906.91
145.3263,8742283.075,9568142.61
145.7797,9230977.968,9631778.703
146.2142,3677125.839,4511872.25
147.5148,5993941.582,5969620.443
147.6631,11262012.33,11042245.48
147.7618,3891594.325,2816028.923
147.8623,2718273.32,3063773.513
148.4003,2986878.737,3595419.48
148.9402,8433957.749,8633594.68
149.0367,7321318.232,5701273.543
149.1831,4778452.181,6742712.09
149.2327,726293.035,1690415.36
149.3701,1449455.313,2832859.723
149.5628,2704062.561,1583617.417
149.6555,10252925.36,11655236.76
149.9203,7193373.717,8177316.227
150.8022,1784377.149,2960765.75
151.1481,3000903.007,3762261.977
151.9423,2825618.936,3804266.267
152.1324,3697089.101,5834492.18
152.3105,13964879.96,14140376.87
153.038,5683662.354,6480190.123
153.3539,17909928.19,19019357.79
153.5504,6063192.084,6779430.567
153.6244,3412356.778,3510557.993
154.3711,6471993.003,7104451.13
155.0223,3861568.038,5002431.293
155.3886,2490199.506,2022140.24
155.4778,2768515.594,4774367.617
155.5416,6214139.294,8028387.257
155.6593,6146877.306,7994911.957
155.7434,5007629.005,4862234.62
155.8687,5158220.783,7117186.643
156.887,5567496.459,6824608.02
157.2867,2703546.839,3929242.35
157.7364,21413980.8,21922890.89
158.6178,20192559.76,20801398.91
158.8386,2074811.512,3855535.42
159.0325,6187029.968,7430649.917
160.0754,5094168.328,5663394.947
161.436,6782288.068,8027261.577
162.1815,23532276.79,24577221.61
162.7353,3421919.215,4465000.987
163.3584,5528642.551,6080408.333
163.8049,4552578.067,6474646.07
164.431,7278169.098,8191652.707
164.9105,5392461.406,4964420.94
165.0011,7594362.173,7845459.08
165.2772,4221307.632,5538834.593
165.3894,3477189.446,5736178.133
165.5394,4485171.007,4583366.84
165.9836,3948969.432,5042362.893
166.2413,42281037.04,41744473.35
166.7757,6258113.798,8064168.127
168.4314,7244470.723,8219473.713
169.4353,16022101.97,16264239.93
169.7334,5957966.029,6402036.58
170.5515,6242619.482,6925135.467
171.3122,5038107.555,6950230.55
171.6663,3074540.025,4029725.91
171.9782,6535409.039,7403606.677
173.012,4627155.352,5805223.317
174.2725,2967917.361,4321375.34
174.4754,2261479.461,3526600.447
176.8157,2050824.31,2711327.83
176.9657,3804932.631,5468831.767
177.073,5529894.813,7175789.977
177.3069,3652876.609,5050734.743
178.5491,1754089.07,3088325.977
178.9658,6025733.535,7464305.403
179.1796,6584176.666,7148922.643
179.6084,18838269.05,5298906.687
179.7569,116343365.8,116910783
180.2609,30304993.87,29905044.27
180.5934,5669195.117,6179101.083
181.1874,1304308.157,2702080.49
182.0629,3930024.366,5336633.233
182.1985,2687689.382,3583349.337
182.2996,1617606.336,2998555.887
182.8465,1068779.163,2409419.503
183.2089,5445495.19,6899876.703
183.5598,2241623.586,4372049.947
183.8329,2672395.998,3942096.623
184.1625,18498900.06,19051120.99
184.9597,3562216.01,5827484.243
185.0819,2638775.663,5208305.283
185.1958,7247395.478,8668249.407
185.3108,1367701.562,3661987.22
185.4883,2565017.206,3879452.543
186.611,104719764.8,105575664.5
186.8933,2682365.128,3249333.89
186.9741,3263940.619,3915111.087
187.5825,6544995.702,8058880.117
187.8413,6564679.157,8179404.41
188.7638,2631202.955,4996750.473
188.8169,3235210.133,4688365.767
189.4812,5553426.316,6148612.317
189.7636,1814723.517,2842837.283
190.1396,13620722.11,14982756.02
190.3228,19632973.38,21231176.96
191.4204,12732862.21,13111658.37
191.6072,4295811.692,5753350.02
192.1886,119219061.2,116434110.7
192.6062,2464443.124,1774332.42
192.6975,9508023.597,10261731.7
193.2966,3809762.089,4412404.3
193.9762,2393929.69,2151315.133
194.1253,18764737.25,19385418.53
194.8479,5350764.999,6440501.987
195.3385,13766823.45,10712646.13
196.3858,3901921.673,4995790.867
196.9803,5986958.03,6348192.323
197.8326,6773079.692,8063016.083
198.0997,3056754.873,4243218.22
198.4659,3431626.046,4327989.13
198.8813,12321121.73,11818237.57
198.9731,10057139.02,7863651.973
199.4925,6268333.895,6707773.41
200.5309,6995488.758,8598865.907
200.8677,3597331.766,4983306.74
201.4193,2994728.514,2096964.073
201.5106,8474158.307,9165967.417
201.6744,6916522.867,7762027.577
202.3912,5894941.161,7170567.99
203.114,10036465.67,11436120.06
204.5072,8444622.498,10090092.71
204.7491,32708826.54,31599825.01
205.2837,7215844.66,7944228.223
206.0338,22089239.68,22773326.14
206.2856,2550905.305,3564273.69
207.1167,5162045.052,5949482.17
207.2205,8812172.909,9290792.54
207.3705,3118682.551,3593719.94
207.4981,3432160.573,5703593.16
207.6269,3275767.911,4833589.173
208.223,5525209.786,5243923.553
208.3168,5366853.135,4930551.87
